slug,titulo,ano,tipo,qualidade,generos,download,meta_chars,title_chars
the-walking-dead-daryl-dixon-2a-temporada,The Walking Dead: Daryl Dixon 2ª Temporada,2024,Série,1080p,0,True,138,85
the-walking-dead-daryl-dixon-3a-temporada,The Walking Dead: Daryl Dixon 3ª Temporada,2025,Série,1080p,0,True,138,85
the-walking-dead-dead-city-1a-temporada,The Walking Dead: Dead City 1ª Temporada,2023,Série,1080p,0,True,136,83
the-walking-dead-dead-city-2a-temporada,The Walking Dead: Dead City 2ª Temporada,2025,Série,1080p,0,True,136,83
the-walking-dead-the-ones-who-live,The Walking Dead: The Ones Who Live,2024,Série,1080p,0,True,131,78
the-white-lotus-1a-temporada,The White Lotus 1ª Temporada,2021,Série,1080p,0,True,124,71
the-white-lotus-2a-temporada,The White Lotus 2ª Temporada,2022,Série,1080p,0,True,124,71
the-white-lotus-3a-temporada,The White Lotus 3ª Temporada,2025,Série,1080p,0,True,124,71
the-witcher-1a-temporada,The Witcher 1ª Temporada,2019,Série,1080p,0,True,120,67
the-witcher-2a-temporada,The Witcher 2ª Temporada,2021,Série,1080p,0,True,120,67
the-witcher-3a-temporada,The Witcher 3ª Temporada,2023,Série,1080p,0,True,120,67
the-witcher-4a-temporada,The Witcher 4ª Temporada,2025,Série,1080p,0,True,120,67
the-witcher-sereias-das-profundezas,The Witcher: Sereias das Profundezas,2025,Filme,1080p,3,True,132,79
thelma,Thelma,2024,Filme,1080p,3,True,102,49
thelma-o-unicornio,"Thelma, O Unicórnio",2024,Filme,1080p,3,True,115,62
this-is-me-now-uma-historia-de-amor,This Is Me... Now: Uma História de Amor,2024,Filme,1080p,3,True,135,82
thor-amor-e-trovao,Thor: Amor e Trovão,2022,Filme,1080p,4,True,115,62
thor-deus-do-trovao,Thor: Deus do Trovão,2022,Filme,1080p,2,True,116,63
thunderbirds-a-elite-da-forca-aerea-dos-eua,Thunderbirds: A Elite da Força Aérea dos EUA,2025,Filme,1080p,1,True,140,87
thunderbolts,Thunderbolts*,2025,Filme,1080p,3,True,109,56
tigres-e-hienas,Tigres e Hienas,2024,Filme,1080p,3,True,111,58
till-a-busca-por-justica,Till: A Busca por Justiça,2022,Filme,1080p,2,True,121,68
till-a-busca-por-justica-2,Till: A Busca por Justiça,2022,Filme,1080p,2,True,121,68
tinha-que-ser-ele,Tinha Que Ser Ele?,2016,Filme,1080p,1,True,114,61
titan-o-desastre-da-oceangate,Titan: O Desastre da OceanGate,2025,Filme,1080p,2,True,126,73
to-cook-a-bear-1a-temporada,To Cook a Bear 1ª Temporada,2025,Série,1080p,0,True,123,70
tocaia,Tocaia,1987,Filme,1080p,3,True,102,49
todas-menos-ela,Todas Menos Ela,2024,Filme,1080p,2,True,111,58
todas-por-uma,Todas por Uma,2024,Filme,1080p,2,True,109,56
todo-mundo-ainda-odeia-o-chris-1a-temporada,Todo Mundo Ainda Odeia o Chris 1ª Temporada,2024,Série,1080p,0,True,139,86
todo-mundo-ainda-tem-problemas-sexuais,Todo Mundo Ainda Tem Problemas Sexuais,2025,Filme,1080p,2,True,134,81
todo-tempo-que-temos,Todo Tempo Que Temos,2024,Filme,,2,True,99,63
todos-irao-morrer,Todos Irão Morrer,2023,Filme,1080p,2,True,113,60
todos-irao-queimar,Todos Irão Queimar,2023,Filme,1080p,1,True,114,61
todos-os-caminhos-ate-pearla,Todos os Caminhos até Pearla,2020,Filme,1080p,3,True,124,71
todos-os-meus-amigos-estao-mortos,Todos os Meus Amigos Estão Mortos,2020,Filme,1080p,2,True,129,76
serie-tokyo-vice,Serie Tokyo Vice,2024,Série,1080p,0,True,112,59
tom-jerry-uma-aventura-no-museu,Tom & Jerry: Uma Aventura no Museu,2025,Filme,1080p,3,True,130,77
tomb-raider-a-lenda-de-lara-croft-1a-temporada,Tomb Raider: A Lenda de Lara Croft 1ª Temporada,2024,Série,1080p,0,True,143,90
tomb-raider-a-lenda-de-lara-croft-2a-temporada,Tomb Raider: A Lenda de Lara Croft 2ª Temporada,2025,Série,1080p,0,True,143,90
tomorrowland-um-lugar-onde-nada-e-impossivel,Tomorrowland: Um Lugar Onde Nada É Impossível,2015,Filme,1080p,4,True,141,88
top-gun-ases-indomaveis,Top Gun - Ases Indomáveis,1986,Filme,1080p,3,True,121,68
top-gun-maverick,Top Gun: Maverick,2022,Filme,1080p,2,True,113,60
tornado,Tornado,2025,Filme,1080p,4,True,103,50
tornado-joplin-em-ruinas,Tornado: Joplin em Ruínas,2025,Filme,1080p,2,True,121,68
toro,Toro,2016,Filme,1080p,1,True,100,47
torre-greenfell-a-verdade-por-tras-do-desastre,Torre Greenfell: A Verdade por Trás do Desastre,2025,Filme,1080p,1,True,143,90
touch,Touch,2024,Filme,1080p,2,True,101,48
tougen-anki,Tougen Anki,2025,Série,1080p,0,True,107,54
towards-zero-1a-temporada,Towards Zero 1ª Temporada,2025,Série,1080p,0,True,121,68
traicao-entre-amigas,Traição Entre Amigas,2025,Filme,1080p,2,True,116,63
traicao-e-redencao-1a-temporada,Traição e Redenção 1ª Temporada,2025,Série,1080p,0,True,127,74
trama-internacional,Trama Internacional,2009,Filme,1080p,4,True,115,62
transacao-perigosa,Transação Perigosa,2024,Filme,1080p,2,True,114,61
transacao-perigosa-2,Transação Perigosa 2,2025,Filme,1080p,3,True,116,63
transformers,Transformers,2007,Filme,1080p,3,True,108,55
transformers-a-era-da-extincao,Transformers: A Era da Extinção,2014,Filme,1080p,3,True,127,74
transformers-a-vinganca-dos-derrotados,Transformers: A Vingança dos Derrotados,2009,Filme,1080p,3,True,135,82
transformers-o-despertar-das-feras,Transformers: O Despertar das Feras,2023,Filme,1080p,4,True,131,78
transformers-o-inicio,Transformers: O Início,2024,Filme,1080p,5,True,118,65
transformers-o-lado-oculto-da-lua,Transformers: O Lado Oculto da Lua,2011,Filme,1080p,3,True,130,77
transformers-o-ultimo-cavaleiro,Transformers: O Último Cavaleiro,2017,Filme,1080p,3,True,128,75
transformers-war-for-cybertron-1a-temporada,Transformers: War For Cybertron 1ª Temporada,2021,Série,1080p,0,True,140,87
transfusao,Transfusão,2023,Filme,1080p,3,True,106,53
transmitzvah,Transmitzvah,2024,Filme,1080p,2,True,108,55
trapaceando-em-latim,Trapaceando em Latim,2024,Filme,1080p,1,True,116,63
trapped-inn,Trapped Inn,2024,Filme,1080p,2,True,107,54
traumas-aterrorizantes,Traumas Aterrorizantes,2022,Filme,1080p,4,True,118,65
treinada-para-matar,Treinada para Matar,2024,Filme,1080p,2,True,115,62
treinado-para-matar,Treinado Para Matar,2021,Filme,1080p,2,True,115,62
treinamento-brutal,Treinamento Brutal,2022,Filme,1080p,2,True,114,61
tremembe-1a-temporada,Tremembé 1ª Temporada,2025,Série,1080p,0,True,117,64
treze-homens-e-um-novo-segredo,Treze Homens e um Novo Segredo,2007,Filme,1080p,2,True,126,73
trilha-da-justica,Trilha da Justiça,2023,Filme,1080p,1,True,113,60
triplo-x-colecao,Triplo X – Coleção,2002,Filme,1080p,1,True,114,61
troca-de-bebe,Troca De Bebê,2023,Filme,1080p,1,True,109,56
troca-surpresa,Troca Surpresa,2024,Filme,1080p,2,True,110,57
troca-de-bebes-2,Troca de Bebês 2,2024,Filme,1080p,1,True,112,59
trocando-as-bolas,Trocando as Bolas,1983,Filme,1080p,1,True,113,60
troco-em-dobro,Troco em Dobro,2020,Filme,1080p,3,True,110,57
troll-2,Troll 2,1990,Filme,1080p,2,True,103,50
troll-o-mundo-do-espanto,Troll - O Mundo do Espanto,1986,Filme,,2,True,105,69
tron-o-legado,Tron: O Legado,2010,Filme,1080p,3,True,110,57
true-detective-1a-temporada,True Detective 1ª Temporada,2014,Série,1080p,0,True,123,70
true-detective-2a-temporada,True Detective 2ª Temporada,2015,Série,1080p,0,True,123,70
true-detective-3a-temporada,True Detective 3ª Temporada,2019,Série,1080p,0,True,123,70
true-detective-4a-temporada,True Detective 4ª Temporada,2024,Série,1080p,0,True,123,70
truque-de-mestre,Truque de Mestre,2013,Filme,1080p,2,True,112,59
truque-de-mestre-o-2o-ato,Truque de Mestre: O 2º Ato,2016,Filme,1080p,2,True,122,69
truque-de-mestre-o-3-ato,Truque de Mestre: O 3° Ato,2025,Filme,1080p,3,True,122,69
trust,Trust,2025,Filme,1080p,1,True,101,48
trafico-sexual,Tráfico Sexual,2023,Filme,1080p,3,True,110,57
tres-babas-para-o-natal-2,Três Babás para o Natal 2,2024,Filme,1080p,2,True,121,68
tres-homens-e-um-destino,Três Homens e um Destino,2023,Filme,1080p,2,True,120,67
troia,Tróia,2004,Filme,1080p,3,True,101,48
tubarao-touro,Tubarão Touro,2022,Filme,1080p,2,True,109,56
tudo-acontece-a-noite,Tudo Acontece à Noite,2021,Filme,1080p,1,True,117,64
tudo-por-um-pop-star-2,Tudo Por um Pop Star 2,2024,Filme,1080p,1,True,118,65
tudo-sobre-os-levkoviches,Tudo Sobre os Levkoviches,2024,Filme,1080p,2,True,121,68
tudo-vai-dar-certo,Tudo Vai dar Certo,2025,Filme,1080p,2,True,114,61
tudo-em-familia,Tudo em Família,2024,Filme,1080p,3,True,111,58
tudo-pelo-divorcio,Tudo pelo Divórcio,2024,Filme,1080p,2,True,114,61
tudo-pelo-meu-irmao,Tudo pelo Meu Irmão,2024,Filme,1080p,3,True,115,62
tuesday-o-ultimo-abraco,Tuesday: O Último Abraço,2024,Filme,,2,True,103,67
tulsa-king-1a-temporada,Tulsa King 1ª Temporada,2022,Série,1080p,0,True,119,66
tulsa-king-2a-temporada,Tulsa King 2ª Temporada,2024,Série,1080p,0,True,119,66
tulsa-king-3a-temporada,Tulsa King 3ª Temporada,2025,Série,1080p,0,True,119,66
turma-da-monica-origens-1a-temporada,Turma da Mônica: Origens 1ª Temporada,2024,Série,1080p,0,True,133,80
turno-maldito,Turno Maldito,2024,Filme,1080p,2,True,109,56
twinless-um-gemeo-a-menos,Twinless - Um Gêmeo a Menos,2025,Filme,1080p,2,True,123,70
implacavel-2,Implacável,2026,Filme,1080p,2,True,106,53
twisted-metal-1a-temporada,Twisted Metal 1ª Temporada,2023,Série,1080p,0,True,122,69
twisted-metal-2a-temporada,Twisted Metal 2ª Temporada,2025,Série,1080p,0,True,122,69
twister,Twister,1996,Filme,1080p,3,True,103,50
twister-2,Twister,1996,Filme,1080p,3,True,103,50
twisters,Twisters,2024,Filme,1080p,3,True,104,51
typhoon-family-1a-temporada,Typhoon Family 1ª Temporada,2025,Série,1080p,0,True,123,70
tao-bonito-quanto-o-amor,Tão Bonito Quanto o Amor,2025,Filme,1080p,3,True,120,67
tokunbo,Tòkunbò̩,2024,Filme,1080p,3,True,104,51
to-de-graca-o-filme,Tô de Graça: O Filme,2024,Filme,1080p,1,True,116,63
uri-forcas-especiais,URI - Forças Especiais,2019,Filme,1080p,2,True,118,65
ultraman-taiga-climax-da-nova-geracao,Ultraman Taiga: Clímax da Nova Geração,2020,Filme,1080p,3,True,134,81
ultraman-a-ascensao,Ultraman: A Ascensão,2024,Filme,1080p,3,True,116,63
um-amor-feito-de-neve,Um Amor Feito de Neve,2024,Filme,1080p,2,True,117,64
um-amor-inesperado,Um Amor Inesperado,2018,Filme,1080p,2,True,114,61
um-amor-real-de-natal,Um Amor Real de Natal,2023,Filme,1080p,2,True,117,64
um-amor-verdadeiro,Um Amor Verdadeiro,2022,Filme,1080p,3,True,114,61
um-amor-de-natal,Um Amor de Natal,2024,Filme,1080p,1,True,112,59
um-animal-amarelo,Um Animal Amarelo,2020,Filme,1080p,2,True,113,60
um-ato-de-coragem,Um Ato de Coragem,2002,Filme,1080p,3,True,113,60
um-bom-dia-para-morrer,Um Bom Dia Para Morrer,2023,Filme,1080p,3,True,118,65
um-bom-garoto-1a-temporada,Um Bom Garoto 1ª Temporada,2025,Série,1080p,0,True,122,69
um-cabra-bom-de-bola,Um Cabra Bom de Bola,2026,Filme,1080p,4,True,116,63
um-casal-inseparavel,Um Casal Inseparável,2021,Filme,1080p,2,True,116,63
um-caso-do-outro-mundo,Um Caso do Outro Mundo,2022,Filme,1080p,3,True,118,65
um-completo-desconhecido,Um Completo Desconhecido,2024,Filme,1080p,3,True,120,67
um-conto-do-destino,Um Conto do Destino,2014,Filme,1080p,4,True,115,62
um-coracao-separado,Um Coração Separado,2021,Filme,1080p,2,True,115,62
um-crime-passional,Um Crime Passional,2022,Filme,1080p,3,True,114,61
um-crime-perfeito,Um Crime Perfeito,1998,Filme,1080p,3,True,113,60
um-crime-de-mestre,Um Crime de Mestre,2007,Filme,1080p,2,True,114,61
um-culto-das-trevas,Um Culto das Trevas,2022,Filme,1080p,1,True,115,62
um-dia-daqueles,Um Dia Daqueles,2025,Filme,1080p,1,True,111,58
um-dia-extraordinario,Um Dia Extraordinário,2026,Filme,1080p,2,True,117,64
um-dia-fora-de-controle,Um Dia Fora de Controle,2025,Filme,1080p,2,True,119,66
um-dificil-recomeco,Um Difícil Recomeço,2022,Filme,1080p,2,True,115,62
um-doce-milagre,Um Doce Milagre,2021,Filme,1080p,3,True,111,58
um-espiao-infiltrado-1a-temporada,Um Espião Infiltrado 1ª Temporada,2024,Série,1080p,0,True,129,76
um-estranho-segredo,Um Estranho Segredo,2021,Filme,1080p,2,True,115,62
um-estranho-no-bosque,Um Estranho no Bosque,2024,Filme,1080p,2,True,117,64
um-fantasma-na-batalha,Um Fantasma na Batalha,2025,Filme,1080p,2,True,118,65
um-fiasco-de-ferias,Um Fiasco de Férias,2024,Filme,1080p,2,True,115,62
um-filho,Um Filho,2022,Filme,1080p,1,True,104,51
um-filme-minecraft,Um Filme Minecraft,2025,Filme,1080p,4,True,114,61
um-gesto-de-esperanca,Um Gesto de Esperança,2021,Filme,1080p,3,True,117,64
um-grito-silencioso,Um Grito Silencioso,2024,Filme,1080p,3,True,115,62
um-guarda-florestal,Um Guarda-Florestal,2023,Filme,1080p,2,True,115,62
um-heroi-de-brinquedo,Um Herói de Brinquedo,1996,Filme,1080p,3,True,117,64
um-historia-de-amor-no-campo,Um História de Amor no Campo,2023,Filme,1080p,2,True,124,71
um-homem-abandonado,Um Homem Abandonado,2025,Filme,1080p,3,True,115,62
um-homem-diferente,Um Homem Diferente,2024,Filme,1080p,3,True,114,61
um-homem-morto-nao-pode-viver,Um Homem Morto Não Pode Viver,2021,Filme,1080p,3,True,125,72
um-homem-perfeito,Um Homem Perfeito,2023,Filme,1080p,2,True,113,60
um-homem-de-coragem,Um Homem de Coragem,2023,Filme,1080p,3,True,115,62
um-homem-de-familia,Um Homem de Família,2016,Filme,1080p,1,True,115,62
um-homem-de-sucesso,Um Homem de Sucesso,2022,Filme,1080p,1,True,115,62
um-homem-por-inteiro-1a-temporada,Um Homem por Inteiro 1ª Temporada,2024,Série,1080p,0,True,129,76
um-homem-sem-passado,Um Homem sem Passado,2025,Filme,1080p,2,True,116,63
um-inverno-em-nova-york,Um Inverno em Nova York,2019,Filme,1080p,1,True,119,66
um-laco-de-amor,Um Laço de Amor,2017,Filme,1080p,2,True,111,58
um-lobo-entre-os-cisnes,Um Lobo entre os Cisnes,2025,Filme,1080p,1,True,119,66
um-lugar-bem-longe-daqui,Um Lugar Bem Longe Daqui,2022,Filme,1080p,3,True,120,67
utopia,Utopia,2024,Filme,1080p,4,True,102,49
um-lugar-silencioso,Um Lugar Silencioso,2018,Filme,1080p,3,True,115,62
um-lugar-silencioso-parte-ii,Um Lugar Silencioso - Parte II,2021,Filme,1080p,3,True,126,73
um-lugar-silencioso-dia-um,Um Lugar Silencioso: Dia Um,2024,Filme,,3,True,106,70
um-lugar-para-recomecar,Um Lugar para Recomeçar,2023,Filme,1080p,1,True,119,66
um-maluco-no-golfe,Um Maluco no Golfe,1996,Filme,1080p,1,True,114,61
um-maluco-no-golfe-2,Um Maluco no Golfe 2,2025,Filme,1080p,1,True,116,63
um-milagre-de-natal-para-daisy,Um Milagre de Natal para Daisy,2021,Filme,1080p,3,True,126,73
um-minuto-para-sempre,Um Minuto para Sempre,2022,Filme,1080p,1,True,117,64
um-momento-para-recordar,Um Momento Para Recordar,2021,Filme,1080p,2,True,120,67
um-mundo-encantado,Um Mundo Encantado,2020,Filme,1080p,2,True,114,61
um-mundo-encantado-2,Um Mundo Encantado 2,2024,Filme,1080p,2,True,116,63
um-mundo-normal,Um Mundo Normal,2020,Filme,1080p,1,True,111,58
um-mundo-selvagem,Um Mundo Selvagem,2020,Filme,1080p,3,True,113,60
um-namorado-de-natal-pra-mamae,Um Namorado de Natal pra Mamãe,2023,Filme,1080p,2,True,126,73
um-natal-bem-casado,Um Natal Bem Casado,2022,Filme,1080p,2,True,115,62
um-natal-cheio-de-amor,Um Natal Cheio de Amor,2021,Filme,1080p,2,True,118,65
um-natal-ex-pecial,Um Natal Ex-pecial,2025,Filme,1080p,2,True,114,61
um-natal-muito-jonas-brothers,Um Natal Muito Jonas Brothers,2025,Filme,1080p,2,True,125,72
um-natal-para-todos,Um Natal Para Todos,2021,Filme,1080p,3,True,115,62
um-natal-em-biltmore,Um Natal em Biltmore,2023,Filme,1080p,2,True,116,63
um-natal-em-montana,Um Natal em Montana,2021,Filme,1080p,2,True,115,62
um-natal-no-castelo,Um Natal no Castelo,2020,Filme,1080p,1,True,115,62
um-natal-no-rancho,Um Natal no Rancho,2021,Filme,1080p,3,True,114,61
um-natal-para-a-familia,Um Natal para a Família,2024,Filme,1080p,2,True,119,66
um-noivo-e-duas-noivas,Um Noivo e Duas Noivas,2025,Filme,1080p,2,True,118,65
um-novo-dia-para-lutar,Um Novo Dia para Lutar,2024,Filme,1080p,1,True,118,65
um-novo-sonho-de-uma-noite-de-verao,Um Novo Sonho de Uma Noite de Verão,2022,Filme,1080p,3,True,131,78
um-pai-para-minha-filha,Um Pai Para Minha Filha,2023,Filme,1080p,2,True,119,66
um-pai-para-lily,Um Pai para Lily,2025,Filme,1080p,2,True,112,59
um-panda-em-apuros,Um Panda em Apuros,2019,Filme,1080p,4,True,114,61
um-panda-em-apuros-2,Um Panda em Apuros 2,2022,Filme,1080p,4,True,116,63
um-pesadelo-sem-fim,Um Pesadelo Sem Fim,2024,Filme,1080p,2,True,115,62
um-plano-entre-estranhos,Um Plano Entre Estranhos,2021,Filme,1080p,1,True,120,67
um-plano-sem-saida,Um Plano Sem Saída,2018,Filme,1080p,1,True,114,61
um-pessimo-cupido,Um Péssimo Cupido,2021,Filme,1080p,2,True,113,60
um-romance-proibido,Um Romance Proibido,2014,Filme,1080p,3,True,115,62
um-sonho-de-liberdade,Um Sonho de Liberdade,1994,Filme,1080p,2,True,117,64
um-sonho-de-natal,Um Sonho de Natal,2024,Filme,1080p,2,True,113,60
um-talento-extraordinario,Um Talento Extraordinário,2024,Filme,1080p,2,True,121,68
um-terror-de-parentes,Um Terror de Parentes,2025,Filme,1080p,2,True,117,64
um-tira-muito-suspeito,Um Tira Muito Suspeito,1999,Filme,1080p,3,True,118,65
um-tira-da-pesada,Um Tira da Pesada,1984,Filme,1080p,3,True,113,60
um-tira-da-pesada-2,Um Tira da Pesada 2,1987,Filme,1080p,3,True,115,62
um-tira-da-pesada-3,Um Tira da Pesada 3,1994,Filme,1080p,3,True,115,62
um-tira-da-pesada-4-axel-foley,Um Tira da Pesada 4: Axel Foley,2024,Filme,1080p,3,True,127,74
um-tiro-no-escuro,Um Tiro no Escuro,2021,Filme,1080p,2,True,113,60
um-universo-entre-nos,Um Universo Entre Nós,2023,Filme,1080p,2,True,117,64
um-verdadeiro-cavalheiro,Um Verdadeiro Cavalheiro,2024,Filme,1080p,1,True,120,67
um-verao-infernal,Um Verão Infernal,2025,Filme,,3,True,96,60
um-zoologico-extraordinario,Um Zoológico Extraordinário,2020,Filme,1080p,1,True,123,70
um-alibi,Um Álibi,2022,Filme,1080p,2,True,104,51
um-natal-surreal,Um. Natal. Surreal.,2025,Filme,1080p,1,True,115,62
uma-advogada-brilhante,Uma Advogada Brilhante,2025,Filme,1080p,1,True,118,65
uma-astronauta-quase-perfeita,Uma Astronauta Quase Perfeita,2024,Filme,1080p,2,True,125,72
uma-aventura-animal-a-jornada-para-casa,Uma Aventura Animal: A Jornada para Casa,2021,Filme,1080p,1,True,136,83
uma-aventura-entre-irmaos,Uma Aventura Entre Irmãos,2019,Filme,1080p,1,True,121,68
uma-aventura-selvagem,Uma Aventura Selvagem,2021,Filme,1080p,3,True,117,64
uma-batalha-apos-a-outra,Uma Batalha Após a Outra,2025,Filme,1080p,3,True,120,67
uma-bela-manha,Uma Bela Manhã,2022,Filme,1080p,2,True,110,57
uma-cancao-de-gratidao,Uma Canção De Gratidão,2024,Filme,1080p,3,True,118,65
uma-carta-a-minha-juventude,Uma Carta à Minha Juventude,2026,Filme,1080p,1,True,123,70
uma-casa-sem-saida,Uma Casa Sem Saída,2023,Filme,1080p,2,True,114,61
uma-chamada-perdida,Uma Chamada Perdida,2008,Filme,1080p,3,True,115,62
uma-chance-para-lutar,Uma Chance Para Lutar,2021,Filme,1080p,1,True,117,64
uma-comedia-romantica,Uma Comédia Romântica,2022,Filme,1080p,3,True,117,64
uma-comedia-de-erros,Uma Comédia de Erros,2020,Filme,1080p,1,True,116,63
uma-emboscada-para-o-rei,Uma Emboscada para o Rei,2022,Filme,1080p,1,True,120,67
uma-equipe-boa-pra-cachorro,Uma Equipe Boa pra Cachorro,2022,Filme,1080p,2,True,123,70
uma-escolha-pela-vida,Uma Escolha pela Vida,2025,Filme,1080p,2,True,117,64
uma-familia-em-pedacos,Uma Familia em Pedacos,2019,Filme,1080p,1,True,118,65
uma-familia-feliz,Uma Família Feliz,2024,Filme,1080p,3,True,113,60
uma-familia-perfeita-1a-temporada,Uma Família Perfeita 1ª Temporada,2025,Série,1080p,0,True,129,76
uma-familia-de-dois,Uma Família de Dois,2016,Filme,1080p,2,True,115,62
uma-faisca-de-natal,Uma Faísca de Natal,2022,Filme,1080p,3,True,115,62
uma-floresta-misteriosa,Uma Floresta Misteriosa,2023,Filme,1080p,1,True,119,66
uma-gravidez-desejada,Uma Gravidez Desejada,2022,Filme,1080p,1,True,117,64
uma-heranca-inusitada,Uma Herança Inusitada,2024,Filme,1080p,2,True,117,64
uma-historia-de-sobrevivencia,Uma História de Sobrevivência,2023,Filme,1080p,3,True,125,72
uma-ideia-de-voce,Uma Ideia de Você,2024,Filme,1080p,3,True,113,60
uma-ilha-quase-deserta,Uma Ilha Quase Deserta,2023,Filme,1080p,3,True,118,65
uma-jogada-de-natal,Uma Jogada de Natal,2024,Filme,1080p,1,True,115,62
uma-jornada-entre-amigos,Uma Jornada Entre Amigos,2024,Filme,1080p,1,True,120,67
uma-jornada-na-africa,Uma Jornada na África,2022,Filme,1080p,1,True,117,64
uma-linda-mulher,Uma Linda Mulher,1990,Filme,1080p,2,True,112,59
uma-licao-do-passado,Uma Lição do Passado,2023,Filme,1080p,1,True,116,63
uma-mensagem-antes-do-natal,Uma Mensagem Antes do Natal,2023,Filme,1080p,2,True,123,70
uma-mente-brilhante,Uma Mente Brilhante,2001,Filme,1080p,3,True,115,62
uma-mente-excepcional-1a-temporada,Uma Mente Excepcional 1ª Temporada,2024,Série,1080p,0,True,130,77
uma-mulher-comum,Uma Mulher Comum,2025,Filme,1080p,3,True,112,59
uma-mulher-diferente,Uma Mulher Diferente,2025,Filme,1080p,2,True,116,63
uma-mulher-sem-filtro,Uma Mulher Sem Filtro,2025,Filme,1080p,1,True,117,64
